common.text was created: 04-07-2026 7:33:46
Filesize is: 246368 bytes

Test
Group 0
MovieStartMessage - Video capture initiated. A copyright notice will be displayed during video capture.
MovieEndMessage - Video capture complete.
MovieErrorMessage01 - Insufficient storage space. Could not capture video.
MovieErrorMessage02 - Insufficient storage space. Video capture terminated.
Bubble_Chatter1 - ...
Bubble_Chatter2 - ...
Bubble_Chatter3 - ...
Bubble_Chatter4 - ...
Bubble_Chatter5 - ...
Bubble_Chatter6 - ...
Bubble_Chatter7 - ...
Bubble_Chatter8 - ...
Bubble_Chatter9 - ...
Bubble_Chatter10 - ...
CheckTextOpen - Don't show this window again
ClosableMessageTitle - Message
ClosableMessageButton - Close
PlayerIDName - Player ID Name
PlayerID - Player ID
CharaName - Character Name
LevelNum - Level $(0)
SubmenuType_Edit - Customize
SubmenuType_SearchMode - Change Search Mode
BeginLookAtCamera - Look at Camera Mode on.
EndLookAtCamera - Look at Camera Mode off.
NoName - None
Percent - %
PercentNum - $(0)%
ScratchNote_Title - Precautions related to prizes
ScratchNote - The displayed win rate for each individual item is shown<br>after rounding to the 6th decimal, then cutting off at the<br>5th decimal onward. As such, it may not come out to 100%<br>even if everything is added up.<br>The win rate for all items inserted is displayed. Subsequently,<br>this means that for an item with a win rate of 1%, this does<br>not mean that it will certainly result in 1 draw per 100 times.<br><br>Please note that prizes released in this Scratch Ticket<br>may also be released in other Scratch Tickets.


Race
Group 0
Title - 種族
Human - ヒューマン
Newman - ニューマン
Cast - キャスト
Dewman - デューマン
All - 全種族
NoHuman - ヒューマン以外
NoNewman - ニューマン以外
NoCast - キャスト以外
NoDewman - デューマン以外

Group 1
Title - Race
Human - Human
Newman - Newman
Cast - CAST
Dewman - Deuman
All - All
NoHuman - All Except Human
NoNewman - All Except Newman
NoCast - All Except CAST
NoDewman - All Except Deuman


Sex
Group 0
Title - タイプ
Male - タイプ1
Female - タイプ2
All - すべて

Group 1
Title - Type
Male - Type 1
Female - Type 2
All - All


Class
Group 0
Class - クラス
Main - メインクラス
Sub - サブクラス
None - なし
Job00 - ハンター
Job01 - レンジャー
Job02 - フォース
Job03 - ファイター
Job04 - ガンナー
Job05 - テクター
Job06 - ブレイバー
Job07 - バウンサー
Job08 - チャレンジャー
Job09 - サモナー
Job10 - バトルウォリアー
Job11 - ヒーロー
Job12 - ファントム
Job13 - エトワール
Job14 - ラスター
All - 全クラス

Group 1
Class - Class
Main - Main Class
Sub - Sub-Class
None - None
Job00 - Hunter
Job01 - Ranger
Job02 - Force
Job03 - Fighter
Job04 - Gunner
Job05 - Techter
Job06 - Braver
Job07 - Bouncer
Job08 - Challenger
Job09 - Summoner
Job10 - Battle Warrior
Job11 - Hero
Job12 - Phantom
Job13 - Étoile
Job14 - Luster
All - All


Login
Group 0
SaveAccount - アカウントを保存
SavePassword - パスワードを保存

Group 1
SaveAccount - Save Account
SavePassword - Save Password


Logout
Group 0
Logout_Title - ゲーム終了
Logout_Message - ゲームを終了してよろしいですか？
Logout_Wait_Message - ログアウト処理中です
AutoLogoutWarning_Title - 注意
AutoLogoutWarning_Message - 一定時間チャレンジクエストの開始が<br>確認されませんでした。<br><br><yellow>$(0)<c>以内にこのウィンドウを閉じないと、<br>自動でログアウトが行われます。<br>このウィンドウを閉じれば、自動ログアウトを中断します。<br><br><yellow>※共通シップでは、一定時間チャレンジクエストを<br>開始しないでいると、自動でログアウトが行われます。<c>
AutoLogoutDone_Title - お知らせ
AutoLogoutDone_Message - 一定時間チャレンジクエストの開始が<br>確認されませんでしたので、ログアウトしました。<br><br>共通シップでは、一定時間チャレンジクエストを<br>開始しないでいると、自動でログアウトを行います。<br><br>タイトル画面に戻ります。
AutoLogoutWarning_Message_InChallengeShip - 一定時間チャレンジクエストの開始が<br>確認されませんでした。<br><br><yellow>$(0)<c>以内にこのウィンドウを閉じないと、<br>自動でログアウトが行われます。<br>このウィンドウを閉じれば、自動ログアウトを中断します。<br><br><yellow>※共通シップでは、一定時間チャレンジクエストを<br>開始しないでいると、自動でログアウトが行われます。<c>
AutoLogoutDone_Message_InChallengeShip - 一定時間チャレンジクエストの開始が<br>確認されませんでしたので、ログアウトしました。<br><br>共通シップでは、一定時間チャレンジクエストを<br>開始しないでいると、自動でログアウトを行います。<br><br>タイトル画面に戻ります。
AutoLogoutWarning_Message_InPokaShip - <c ff9c70>■自動ログアウト警告■<c><br>バトルアリーナでは、マッチングを開始しないまま<br>一定時間が経過すると、自動ログアウトします。<c><br><br><yellow>$(0)<c>以内にこのウィンドウを閉じることで<br>自動ログアウトを中断し、ゲームを継続できます。
AutoLogoutDone_Message_InPokaShip - <yellow>マッチングを開始しないまま<br>一定時間が経過したため、自動ログアウトしました。<c><br><br>※バトルアリーナでは、マッチングを開始しないまま<br>　一定時間が経過すると、自動ログアウトします。<br><br>タイトル画面に戻ります。

Group 1
Logout_Title - Exit Game
Logout_Message - Are you sure you want to exit the game?
Logout_Wait_Message - Logging out...
AutoLogoutWarning_Title - Warning
AutoLogoutWarning_Message - You have failed to join a Challenge Quest<br>within the allotted period of time.<br><br>Please close this window within <yellow>$(0)<c> to prevent automatic<br>logout and continue playing.<br><br><yellow>*If you fail to join a Challenge Quest within the allotted<br>period of time on the Universal Ship, you will<br>automatically be logged out.<c>
AutoLogoutDone_Title - Notice
AutoLogoutDone_Message - You have failed to join a Challenge Quest within the allotted<br>period of time, and have been logged out.<br><br>If you fail to join a Challenge Quest within the allotted<br>period of time on the Universal Ship, you will<br>automatically be logged out.<br><br>Returning to title screen...
AutoLogoutWarning_Message_InChallengeShip - You have failed to join a Challenge Quest<br>within the allotted period of time.<br><br>Please close this window within <yellow>$(0)<c> to prevent<br>automatic logout and continue playing.<br><br><yellow>*If you fail to join a Challenge Quest within the allotted<br>period of time on the Universal Ship, you will<br>automatically be logged out.<c>
AutoLogoutDone_Message_InChallengeShip - You have failed to join a Challenge Quest within the allotted<br>period of time, and have been logged out.<br><br>If you fail to join a Challenge Quest within the allotted<br>period of time on the Universal Ship, you will automatically<br>be logged out.<br><br>Returning to title screen...
AutoLogoutWarning_Message_InPokaShip - <c ff9c70>Automatic Logout Warning<c><br>If you fail to initiate matchmaking within the allotted<br>period of time in the Battle Arena, you will<br>automatically be logged out.<c><br><br>Please close this window within <yellow>$(0)<c><br>to prevent automatic logout and continue playing.
AutoLogoutDone_Message_InPokaShip - <yellow>You have failed to initiate matchmaking within the allotted<br>period of time in the Battle Arena, and have<br>automatically been logged out.<c><br><br>*If you fail to initiate matchmaking within the allotted<br>period of time in the Battle Arena, you will<br>automatically be logged out.<br><br>Returning to title screen...


LogWindow
Group 0
LogKind_All - ログ：すべて
LogKind_Custom - ログ：すべて表示
LogKind_Public - ログ：周囲
LogKind_Party - ログ：パーティー
LogKind_Guild - ログ：チーム
LogKind_System - ログ：システム
LogKind_NPC - ログ：キャラクター
LogKind_Whisper - ログ：ウィスパー
LogKind_Channel - -
LogBalloon_All - 0.すべて表示
LogBalloon_Custom - 0.すべて表示
LogBalloon_Public - 1.周囲
LogBalloon_Party - <pict Party>2.パーティー
LogBalloon_Guild - <pict Guild>3.チーム
LogBalloon_System - 7.システム
LogBalloon_NPC - 6.キャラクター
LogBalloon_Whisper - <pict Whisper>4.ウィスパー
LogRange_Public - 1.周囲に発言
LogRange_Party - <pict Party>2.パーティーに発言
LogRange_Guild - <pict Guild>3.チームに発言
LogRange_Whisper - <pict Whisper>4.ウィスパーで発言
LogRangeTab_Public - 1.周囲
LogRangeTab_Party - <pict Party>2.パーティー
LogRangeTab_Guild - <pict Guild>3.チーム
LogRangeTab_Whisp - <pict Whisper>4.ウィスパー
WhisperSendTo - $(0) に発言
LogName_System - System
LogButton_Send - 発言
LogButton_Input - <%ChatStart>でチャット開始
LogButton_Input_ooo - <%ChatStart>でチャット開始
LogButton_DirectChat - ダイレクトチャットモード
LogButton_Range_Vita - 発言先
LogButton_Log_Vita - ログ
LogButton_Reset_Vita - 全削除
LogToast_ShortLog - ショートログ表示開始。自分をタッチすると非表示になります。
LogShortCutEdit - 編集完了
LogButton_Balloon - フキダシ
LogButton_Manpu - 漫符
LogButton_Cutin - カットイン
LogButton_SE - -
LogButton_Voice - -
LogButton_Color - -
LogButton_Emoji - -
LogButton_Twitter - -
LogButton_LobbyAction - ロビーアクション
LogButton_Symbol - シンボルアート
LogButton_ContinuousInput - 連続入力
DirectChatBegin - ダイレクトチャットを ON にしました。
DirectChatEnd - ダイレクトチャットを OFF にしました。
DirectChatEndTmp - 一時的にダイレクトチャットを OFF にします。
DirectChatBlacklist - 対象者をブロックリストに登録しているためメッセージを送信できません。
Log_Toast_Whisper_Name_Fail - 相手が周囲にいないため、ウィスパーチャットができませんでした。
Log_Toast_Unknown_Whisper - ウィスパーチャットの相手を「…」ボタンから選択してください。
Log_Toast_Disable_Whisper_SymbolArt - ウィスパーチャットでスタンプ、シンボルアート発言はできません。
Log_Toast_Disable_TeamChat - チーム未所属のため、チームに発言できません。発言先をご確認ください。
Log_Welcome - ようこそ、<lt>$(0)<rt>へ！
Log_KeyHelp - ようこそ、<br>『ファンタシースターオンライン2』へ！
Log_ItemGet - $(0)を取得しました。
Log_CapsuleGet - 仮想アイテム：$(0)を拾得しました。エクストリーム端末で確認可能です。
LogSymbolArt - シンボルアートを表示しました。
LogWhisperEmpty - ウィスパー送受信履歴がありません
LogGroupChatEmpty - このエリアでは利用できません
LogWhisperButtonText - …
Tab - タブ$(0)
TabChange_Title - チャンネルタブ変更
Bubble_Normal - 通常
Bubble_Surprise - 強調
Bubble_Question - もわもわ
ManpuCategory_01 - ポジティブ
ManpuCategory_02 - ネガティブ
ManpuCategory_03 - ポジティブ組合せ
ManpuCategory_04 - ネガティブ組合せ
Manpu_None - なし
Manpu_1 - 汗1
Manpu_2 - 汗2
Manpu_3 - 血管
Manpu_4 - エクトプラズム
Manpu_5 - たれ線
Manpu_6 - テレ線
Manpu_7 - 昇天
Manpu_8 - がいこつ
Manpu_9 - ひらめき
Manpu_10 - 呆け
Manpu_11 - ため息
Manpu_12 - ぷんぷん
Manpu_13 - 不満
Manpu_15 - 笑い線
Manpu_16 - ハート
Manpu_17 - 音符
Manpu_18 - 感嘆符
Manpu_19 - 疑問符
Manpu_20 - 感嘆疑問符
Manpu_21 - 眠い
Manpu_22 - 驚き
Manpu_23 - たれ線 + 汗1
Manpu_24 - 汗2 + テレ線
Manpu_25 - 不満 + 血管
Manpu_26 - 血管 + 感嘆符
Manpu_27 - たれ線 + ため息
Manpu_28 - 呆け + テレ線
Manpu_29 - テレ線 + ぷんぷん
Manpu_30 - エクトプラズム + がいこつ
Manpu_31 - ひらめき + 感嘆疑問符
Manpu_32 - 呆け + ハート
Manpu_33 - ぷんぷん + ため息
Manpu_34 - 不満 + 感嘆符
Manpu_35 - 不満 + 感嘆疑問符
Manpu_36 - 驚き + 感嘆符
Manpu_37 - 笑い線 + ハート
Manpu_38 - 笑い線 + 音符
Manpu_39 - ぷんぷん + 疑問符
Cutin_Face_None - なし
Cutin_Face_Normal - 通常
Cutin_Face_Smile - 笑顔
Cutin_Face_Anger - 怒り
Cutin_Face_Sad - 悲しみ
Cutin_Face_Dubious - 不信感
Cutin_Face_Close - 目閉じ
Cutin_Face_Smile2 - 笑顔2
Cutin_Face_Wink - ウィンク
Cutin_Camera_Front - 正面から
Cutin_Camera_SideFront - 斜め横から
Cutin_Camera_SideFrontUp - 斜め上から
Cutin_Camera_SideFrontDown - 斜め下から
Cutin_Camera_Side - 横から
LogKind_Group - ログ：グループ
LogTitleLobbyAction - ロビーアクション選択
LogBalloon_Group - <pict Group>5.グループ
LogRange_Public_Challenge - 1.全エリアに発言
LogRange_Public_Poka - 1.ユニオンに発言
LogRange_Group - <pict Group>5.グループで発言
LogAnnounce_Show - 変更
LogAnnounce_Speak - 変更
LogAnnounce_Plus - +
LogAnnounce_Delete - <%Function>1文字削除
LogRangeTab_Public_Challenge - 1.全エリア
LogRangeTab_Public_Poka - 1.ユニオン
LogRangeTab_Group - <pict Group>5.グループ
LogButton_ChatNG - チャット入力不可
LogButton_Shortcut - <%ChatStart>ショートカット一覧
LogButton_Input_Party - <pict Party><%ChatStart>でチャット開始
LogButton_Input_Guild - <pict Guild><%ChatStart>でチャット開始
LogButton_Input_Whisper - <pict Whisper><%ChatStart>でチャット開始
LogButton_ShortcutPad - <%ChatStartPad>でチャット開始
LogButton_ShortcutPad_ooo - <pict na_view_hold>でチャット開始
LogButton_InputPad - <%ChatStartPad>でチャット開始
LogButton_InputPad_ooo - <pict na_view_hold>でチャット開始
LogButton_Input_PartyPad - <pict Party><%ChatStartPad>でチャット開始
LogButton_Input_GuildPad - <pict Guild><%ChatStartPad>でチャット開始
LogButton_Input_WhisperPad - <pict Whisper><%ChatStartPad>でチャット開始
LogButton_DirectChat_Party - <pict Party>ダイレクトチャットモード
LogButton_DirectChat_Guild - <pict Guild>ダイレクトチャットモード
LogButton_DirectChat_Whisper - <pict Whisper>ダイレクトチャットモード
LogButton_ShortcutCloud - <%MainMenu>長押しでチャット開始
LogButton_InputCloud - <%MainMenu>長押しでチャット開始
Log_Toast_Disable_TeamChat_ChallengeShip - 共通シップではチームチャットはご利用いただけません。
Log_Toast_Disable_TeamChat_Poka - 現在、チームチャットはご利用いただけません。
Log_Toast_Nouse_Poka_Whisper - 対戦中のためウィスパーチャットはご利用いただけません。
Log_Toast_Disable_GroupChat - グループチャットへの発言は、参加メンバーが２名以上必要です。
Log_Toast_Disable_GroupChat_NotActive - 表示しているグループがありません。
Log_Toast_Disable_GroupChat_NotUseArea - 登録しているグループがありません。
LogBoostEventInfo - イベント情報
ArksRanking_JoinText - アークスリーグに参加しました。<br>詳しくは開催中イベントのアークスリーグをご覧ください。
ArksRanking_RewardText - <pict New>未受取のアークスリーグ報酬があります。<br>アークスリーグ管理官から受け取ってください。
GuildAddContentsPointOwn - $(0)TPを獲得しました。
GuildAddContentsPointMix - 共通シップでのプレイにより、$(0)TPを獲得しました。
LogButton_Stamp - スタンプ
Log_ItemName - $(1)$(0)
LogText_Stamp - スタンプが表示されました。
Cutin_Face_Custom1 - カスタム１
Cutin_Face_Custom2 - カスタム２
Cutin_Face_Custom3 - カスタム３
AIChat_Assessment - 直前のM.A.I.の発言を評価する
AIChat_Assessment_Good - 「高評価」を送る
AIChat_Assessment_Bad - 「低評価」を送る
AIChat_Assessment_Report - 発言を報告する

Group 1
LogKind_All - Log: All
LogKind_Custom - Log: Display All
LogKind_Public - Log: Area
LogKind_Party - Log: Party
LogKind_Guild - Log: Alliance
LogKind_System - Log: System
LogKind_NPC - Log: Character
LogKind_Whisper - Log: Whisper
LogKind_Channel - -
LogBalloon_All - 0. Display All
LogBalloon_Custom - 0. Display All
LogBalloon_Public - 1. Area
LogBalloon_Party - <pict Party>2. Party
LogBalloon_Guild - <pict Guild>3. Alliance
LogBalloon_System - 7. System
LogBalloon_NPC - 6. Character
LogBalloon_Whisper - <pict Whisper>4. Whisper
LogRange_Public - 1. Send to Area
LogRange_Party - <pict Party>2. Send to Party
LogRange_Guild - <pict Guild>3. Send to Alliance
LogRange_Whisper - <pict Whisper>4. Send by Whisper
LogRangeTab_Public - 1. Area
LogRangeTab_Party - <pict Party>2. Party
LogRangeTab_Guild - <pict Guild>3. Alliance
LogRangeTab_Whisp - <pict Whisper>4. Whisper
WhisperSendTo - Send to $(0)
LogName_System - System
LogButton_Send - Send
LogButton_Input - Begin Chat with <%ChatStart>
LogButton_Input_ooo - Begin Chat with <%ChatStart>
LogButton_DirectChat - Direct Chat Mode
LogButton_Range_Vita - Recipient
LogButton_Log_Vita - Log
LogButton_Reset_Vita - Delete All
LogToast_ShortLog - Short Log now displayed. Touch your character to hide.
LogShortCutEdit - Edit complete
LogButton_Balloon - Balloons
LogButton_Manpu - Manga Expressions
LogButton_Cutin - Cut-Ins
LogButton_SE - -
LogButton_Voice - -
LogButton_Color - -
LogButton_Emoji - -
LogButton_Twitter - -
LogButton_LobbyAction - Emotes
LogButton_Symbol - Symbol Art
LogButton_ContinuousInput - Continuous Input
DirectChatBegin - Direct chat enabled.
DirectChatEnd - Direct chat disabled.
DirectChatEndTmp - Direct chat temporarily disabled.
DirectChatBlacklist - Recipient is blocked. Cannot send message.
Log_Toast_Whisper_Name_Fail - Cannot use Whisper Chat. Partner not close enough.
Log_Toast_Unknown_Whisper - Select the Whisper Chat recipient using the "..." button.
Log_Toast_Disable_Whisper_SymbolArt - Stamps and Symbol Art cannot be used in Whisper Chat.
Log_Toast_Disable_TeamChat - You cannot send a message to an alliance of which you are not a member. Please check the message recipient.
Log_Welcome - Welcome to <lt>$(0)<rt>!
Log_KeyHelp - Welcome to<br>Phantasy Star Online 2!
Log_ItemGet - Obtained $(0).
Log_CapsuleGet - You've found a Virtual Item: $(0). You can examine your acquisition at the Extreme Terminal.
LogSymbolArt - Symbol Art displayed.
LogWhisperEmpty - Whisper log is empty.
LogGroupChatEmpty - Not permitted in this area.
LogWhisperButtonText - ...
Tab - Tab $(0)
TabChange_Title - Change Channel Tab
Bubble_Normal - Normal
Bubble_Surprise - Emphasis
Bubble_Question - Uncertain
ManpuCategory_01 - Positive
ManpuCategory_02 - Negative
ManpuCategory_03 - Positive Combinations
ManpuCategory_04 - Negative Combinations
Manpu_None - None
Manpu_1 - Sweating 1
Manpu_2 - Sweating 2
Manpu_3 - Irritated
Manpu_4 - Ectoplasm
Manpu_5 - Depressed
Manpu_6 - Blushing
Manpu_7 - Dead
Manpu_8 - Skull
Manpu_9 - Idea
Manpu_10 - Foolish
Manpu_11 - Sighing
Manpu_12 - Angry
Manpu_13 - Dissatisfied
Manpu_15 - Laughing
Manpu_16 - Hearts
Manpu_17 - Music Notes
Manpu_18 - !
Manpu_19 - ?
Manpu_20 - !?
Manpu_21 - Sleepy
Manpu_22 - Surprised
Manpu_23 - Depressed + Sweating 1
Manpu_24 - Sweating 2 + Blushing
Manpu_25 - Dissatisfied + Irritated
Manpu_26 - Irritated + !
Manpu_27 - Depressed + Sighing
Manpu_28 - Foolish + Blushing
Manpu_29 - Blushing + Angry
Manpu_30 - Ectoplasm + Skull
Manpu_31 - Idea + !?
Manpu_32 - Foolish + Hearts
Manpu_33 - Angry + Sighing
Manpu_34 - Dissatisfied + !
Manpu_35 - Dissatisfied + !?
Manpu_36 - Surprised + !
Manpu_37 - Laughing + Hearts
Manpu_38 - Laughing + Music Notes
Manpu_39 - Angry + ?
Cutin_Face_None - None
Cutin_Face_Normal - Normal
Cutin_Face_Smile - Smiling
Cutin_Face_Anger - Angry
Cutin_Face_Sad - Sad
Cutin_Face_Dubious - Suspicious
Cutin_Face_Close - Eyes Closed
Cutin_Face_Smile2 - Smiling 2
Cutin_Face_Wink - Wink
Cutin_Camera_Front - From the Front
Cutin_Camera_SideFront - From Angle
Cutin_Camera_SideFrontUp - From Angle Above
Cutin_Camera_SideFrontDown - From Angle Below
Cutin_Camera_Side - From the Side
LogKind_Group - Log: Group
LogTitleLobbyAction - Select Emote
LogBalloon_Group - <pict Group>5. Group
LogRange_Public_Challenge - 1. Send to Area
LogRange_Public_Poka - 1. Send to Union
LogRange_Group - <pict Group>5. Send to Group
LogAnnounce_Show - Chg.
LogAnnounce_Speak - Chg.
LogAnnounce_Plus - +
LogAnnounce_Delete - <%Function> Delete 1 Character
LogRangeTab_Public_Challenge - 1. Entire Area
LogRangeTab_Public_Poka - 1. Union
LogRangeTab_Group - <pict Group>5. Group
LogButton_ChatNG - Cannot enter chat.
LogButton_Shortcut - <%ChatStart>Shortcut List
LogButton_Input_Party - Begin Chat with <pict Party><%ChatStart>
LogButton_Input_Guild - Begin Chat with <pict Guild><%ChatStart>
LogButton_Input_Whisper - Begin Chat with <pict Whisper><%ChatStart>
LogButton_ShortcutPad - Begin Chat with <%ChatStartPad>
LogButton_ShortcutPad_ooo - Begin Chat with <pict na_view_hold>
LogButton_InputPad - Begin Chat with <%ChatStartPad>
LogButton_InputPad_ooo - Begin Chat with <pict na_view_hold>
LogButton_Input_PartyPad - Begin Chat with <pict Party><%ChatStartPad>
LogButton_Input_GuildPad - Begin Chat with <pict Guild><%ChatStartPad>
LogButton_Input_WhisperPad - Begin Chat with <pict Whisper><%ChatStartPad>
LogButton_DirectChat_Party - <pict Party> Direct Chat Mode
LogButton_DirectChat_Guild - <pict Guild> Direct Chat Mode
LogButton_DirectChat_Whisper - <pict Whisper> Direct Chat Mode
LogButton_ShortcutCloud - <%MainMenu>Touch and Hold to Begin Chat
LogButton_InputCloud - <%MainMenu>Touch and Hold to Begin Chat
Log_Toast_Disable_TeamChat_ChallengeShip - Alliance Chat is not available on the Universal Ship.
Log_Toast_Disable_TeamChat_Poka - Alliance Chat is currently unavailable.
Log_Toast_Nouse_Poka_Whisper - Whisper Chat is not available during battle.
Log_Toast_Disable_GroupChat - At least 2 members must be participating to send a Group Chat message.
Log_Toast_Disable_GroupChat_NotActive - No Groups are displayed.
Log_Toast_Disable_GroupChat_NotUseArea - No Groups are registered.
LogBoostEventInfo - Event Information
ArksRanking_JoinText - You have joined an ARKS League.<br>For more details, visit "ARKS League" under "Current Events."
ArksRanking_RewardText - <pict New>You have unclaimed ARKS League rewards.<br>Please claim your rewards from the ARKS League Officer.
GuildAddContentsPointOwn - Obtained $(0) AP.
GuildAddContentsPointMix - Obtained $(0) AP from Universal Ship play.
LogButton_Stamp - Stamps
Log_ItemName - $(1) $(0)
LogText_Stamp - Stamp displayed.
Cutin_Face_Custom1 - Custom 1
Cutin_Face_Custom2 - Custom 2
Cutin_Face_Custom3 - Custom 3
AIChat_Assessment - Dummy
AIChat_Assessment_Good - Dummy
AIChat_Assessment_Bad - Dummy
AIChat_Assessment_Report - Dummy


LogChannelList
Group 0
OpenChannelTab - -
ChannelPopupItem1 - -
ChannelPopupItem2 - -
ChannelPopupItem3 - -
TabHeader1 - -
TabHeader2 - -

Group 1


LogTabEdit
Group 0
PopupItem1 - -
PopupItem2 - -
PopupItem3 - -
PopupItem4 - -
PopupItem5 - -
PopupItem6 - -
PopupItem7 - -
PopupItem8 - -
PopupItem9 - -

Group 1


LogChannelEdit
Group 0
Title_ViewMode - -
Title_NewChannel - -

Group 1


LobbyAction
Group 0
LobbyAction_Monomane - モノマネ
LobbyAction_Reaction - リアクション
LobbyAction_Greet - 挨拶
LobbyAction_Wave - 手を振る
LobbyAction_Bow - 礼
LobbyAction_Salute - 敬礼
LobbyAction_Yes - 肯定
LobbyAction_No - 否定
LobbyAction_Sorry - 謝る
LobbyAction_Provoke - 挑発
LobbyAction_Praise - 褒める
LobbyAction_Kiss - キス
LobbyAction_Howareyou - 元気？
LobbyAction_You - 指を指す
LobbyAction_Yell - 応援
LobbyAction_Guts - 気合を入れる
LobbyAction_Laugh - 大笑い
LobbyAction_Clap - 拍手
LobbyAction_Sit1 - 座る１
LobbyAction_Sit2 - 座る２
LobbyAction_Pose1 - ポーズ１
LobbyAction_Pose2 - ポーズ２
LobbyAction_Dance1 - ダンス１
LobbyAction_Dance2 - ダンス２
LobbyAction_darkerblast - ダークブラスト
LobbyAction_darkblast2 - ダークブラスト２
LobbyAction_darkblast3 - ダークブラスト３
LobbyAction_darkblast4 - ダークブラスト４
LobbyAction_Liveit - 任せろ！
LobbyAction_Deny - イヤイヤ
LobbyAction_Tired - 不調
LobbyAction_Happy - 喜ぶ
LobbyAction_Angry - 怒る
LobbyAction_Sad - 悲しい
LobbyAction_Fun - ウキウキ
LobbyAction_Disgust - 呆れる
LobbyAction_Worry - 悩む
LobbyAction_Shy - 照れる
LobbyAction_Surprise - 驚き
LobbyAction_Frustrated - 地団駄
LobbyAction_Cry - 泣く
LobbyAction_Ball - ボール
LobbyAction_Peep - 覗く
LobbyAction_Flag - 掲げる
LobbyAction_Mdtrn - ポーズ６
LobbyAction_Sit3 - 座る３
LobbyAction_mdpose_a1 - ポーズ７
LobbyAction_mdpose_b1 - ポーズ８
LobbyAction_yesorno - ○　ｏｒ　×
LobbyAction_cam - カメラを構える
LobbyAction_pray - お参り
LobbyAction_hima - 背伸び
LobbyAction_Bed1 - ベッド１
LobbyAction_Bed2 - ベッド２
LobbyAction_Sexy - セクシー
LobbyAction_Drunk - 酔っ払い
LobbyAction_Pose3 - ポーズ３
LobbyAction_Pose4 - ポーズ４
LobbyAction_Pose5 - ポーズ５
LobbyAction_Proudback - 背中自慢
LobbyAction_Proudarm - 腕自慢
LobbyAction_Proudleg - 脚自慢
LobbyAction_Dance3 - ダンス３
LobbyAction_Dance4 - ダンス４
LobbyAction_Dance5 - ダンス５
LobbyAction_Sing - 唄う
LobbyAction_Gj - グッジョブ
LobbyAction_Pleasure - たまらん！
LobbyAction_Talk - 訴えかける
LobbyAction_Pains - 苦しい
LobbyAction_Mc - マイクパフォーマンス
LobbyAction_Dance6 - ダンス６
LobbyAction_clight1 - ライトを振る１
LobbyAction_clight2 - ライトを振る２
LobbyAction_clight3 - ライトを振る３
LobbyAction_Dance7 - ダンス７
LobbyAction_Dance8 - ダンス８
LobbyAction_go - 行くぞ！
LobbyAction_moji - モジモジ
LobbyAction_comic - 漫才
LobbyAction_present - プレゼント
LobbyAction_water_a - 水をかける
LobbyAction_water_b - 水をかけられる
LobbyAction_hot - 暑い
LobbyAction_kagamu - アピール
LobbyAction_Dance9 - ダンス９
LobbyAction_Dance10 - ダンス１０
LobbyAction_Dance11 - ダンス１１
LobbyAction_Dance12 - ダンス１２
LobbyAction_Sit4 - 座る４
LobbyAction_Sit5 - 座る５
LobbyAction_mdpose_a2 - 腕を組む
LobbyAction_mdpose_b2 - やっほー
LobbyAction_mdpose_a3 - モデル１
LobbyAction_mdpose_b3 - モデル２
LobbyAction_animal - アニマル
LobbyAction_taiso - 準備運動
LobbyAction_boxing - ボクシング
LobbyAction_enemy - エネミー１
LobbyAction_riseki - 待機中
LobbyAction_kick - キック
LobbyAction_punch - 乱打
LobbyAction_chiba - ワザ
LobbyAction_ochokuri - からかう
LobbyAction_kimepose - ポーズ９
LobbyAction_mdwalk - モデル歩き
LobbyAction_kashige - 首をかしげる
LobbyAction_hello2 - 挨拶２
LobbyAction_aid2 - 応援２
LobbyAction_pains2 - 呪い
LobbyAction_chu2 - ポーズ１０
LobbyAction_salute2 - 敬礼２
LobbyAction_ichitarou - イチタロー
LobbyAction_enomoto - エノモト
LobbyAction_symbolP - 人文字Ｐ
LobbyAction_symbolS - 人文字Ｓ
LobbyAction_symbolO - 人文字Ｏ
LobbyAction_symbol2 - 人文字２
LobbyAction_wave2 - 手を振る２
LobbyAction_bow2 - 礼２
LobbyAction_kanpai - 乾杯
LobbyAction_sc5 - スペチャン５ダンス
LobbyAction_fireworks - 花火
LobbyAction_pose11 - ポーズ１１
LobbyAction_pose12 - 万歳
LobbyAction_champagne - 優勝
LobbyAction_imitateBB - エア野球
LobbyAction_fishing - 釣り
LobbyAction_yopparai - ヨッパライ
LobbyAction_enomoto4 - エノモト４
LobbyAction_virtualon - バーチャロン
LobbyAction_pose13 - ポーズ１２
LobbyAction_kyouki - 大喜び
LobbyAction_line - 前ならえ
LobbyAction_pose14 - ポーズ１３
LobbyAction_halloween - お菓子ちょうだい
LobbyAction_crash - 吹っ飛ぶ
LobbyAction_cracker - クラッカー
LobbyAction_pose15 - ポーズ１４
LobbyAction_massgame1 - ボード赤・青
LobbyAction_massgame2 - ボード緑・黄
LobbyAction_massgame3 - ボード白・黒
LobbyAction_pose16 - ポーズ１５
LobbyAction_ice - 雪合戦
LobbyAction_eieio - エイエイオー！
LobbyAction_kick2 - キック２
LobbyAction_stylish - Ｓジャンプ
LobbyAction_symbol0 - 人文字０（ゼロ）
LobbyAction_symbol1 - 人文字１
LobbyAction_symbol3 - 人文字３
LobbyAction_symbol4 - 人文字４
