file,section,group,id,text
ui_item.csv,ItemSkillHelp,1,item_AchieveBuff2_4,"Potency +61%/<br>Damage Resistance +5% each<br>time one of these conditions<br>is met, increasing to max 15%<br>1. Upon a Critical Hit<br>2. Upon Restasigne use<br>3. After 100 sec<br>When all conditions are met,<br>you are prevented from being<br>launched or knocked back by<br>enemy attacks,<br>Critical Hit Rate +20%,<br>Critical Potency +5% for 20 sec<br>After this effect ends,<br>one Restasigne is replenished"
ui_item.csv,ItemSkillHelp,1,item_AchieveBuff2_5,"Potency +62%/<br>Damage Resistance +5% each<br>time one of these conditions<br>is met, increasing to max 15%<br>1. Upon a Critical Hit<br>2. Upon Restasigne use<br>3. After 100 sec<br>When all conditions are met,<br>you are prevented from being<br>launched or knocked back by<br>enemy attacks,<br>Critical Hit Rate +20%,<br>Critical Potency +5% for 20 sec<br>After this effect ends,<br>one Restasigne is replenished"
ui_item.csv,ItemSkillHelp,1,item_AchieveBuff2_6,"Potency +68%/<br>Damage Resistance +5% each<br>time one of these conditions<br>is met, increasing to max 15%<br>1. Upon a Critical Hit<br>2. Upon Restasigne use<br>3. After 100 sec<br>When all conditions are met,<br>you are prevented from being<br>launched or knocked back by<br>enemy attacks,<br>Critical Hit Rate +20%,<br>Critical Potency +5% for 20 sec<br>After this effect ends,<br>one Restasigne is replenished"
ui_item.csv,ItemSkillHelp,1,item_GenericBuff5_1,Potency +47%/<br>Critical Hit Rate +5%/<br>PP Consumption -10%/<br>Damage Resistance +10%
ui_item.csv,ItemSkillHelp,1,item_GenericBuff5_2,Potency +50%/<br>Critical Hit Rate +5%/<br>PP Consumption -10%/<br>Damage Resistance +10%
ui_item.csv,ItemSkillHelp,1,item_GenericBuff5_3,Potency +53%/<br>Critical Hit Rate +5%/<br>PP Consumption -10%/<br>Damage Resistance +10%
ui_item.csv,ItemSkillHelp,1,item_GenericBuff5_4,Potency +56%/<br>Critical Hit Rate +5%/<br>PP Consumption -10%/<br>Damage Resistance +10%
ui_item.csv,ItemSkillHelp,1,item_GenericBuff5_5,Potency +57%/<br>Critical Hit Rate +5%/<br>PP Consumption -10%/<br>Damage Resistance +10%
ui_item.csv,ItemSkillHelp,1,item_GenericBuff5_6,Potency +63%/<br>Critical Hit Rate +5%/<br>PP Consumption -10%/<br>Damage Resistance +10%
ui_mainmode.csv,PlayerStatus,1,StatusLabelSeasonPoint_45,Super Phantasy Festival '26 Seasonal Points
ui_mainmode.csv,StatusEffect,1,ForceWalk_Start,You've entered a Photon Dash restricted zone.
ui_mainmode.csv,StatusEffect,1,ForceWalk_End,The Photon Dash restricted zone has ended.
ui_mainmode.csv,SkillParameter,1,PBGaugeRate,PB Gauge Accumulation Rate
ui_mainmode.csv,AreaName,1,AreaName0000010,Control Tower
ui_mainmode.csv,AreaName,1,AreaName0000011,Alter Realm: Phantom Tower Interior
ui_mainmode.csv,AreaName,1,AreaName1133300,Alter Realm: Central Tundra
ui_mainmode.csv,AreaName,1,AreaName1133800,Alter Realm: West Tundra
ui_mainmode.csv,AreaName,1,AreaName041020,Chapter 9: Alter Realm Mission Report
ui_mainmode.csv,AreaName,1,AreaName041190,Chapter 9: Anomaly Report
ui_mainmode.csv,AreaName,1,AreaName041210,Chapter 9: Abduction Hole
ui_mainmode.csv,FieldName,1,11172,Beach Wars '26
ui_mainmode.csv,WeatherName,1,BeachWars_Fine,Sunny
ui_mainmode.csv,WeatherName,1,BeachWars_Collapse,Broken Sunny
ui_mainmode.csv,Worldmap,1,Window_FasttravelTerminal_3_3,Recommended Recipe
ui_mainmode.csv,SubStyleSkillExplanation,1,HelixFirstStrike,"A certain amount of the Photon Blast Gauge will be filled when a quest begins, when moving from a base to an Exploration or Combat Sector, or when moving to a sector in another region."
ui_mainmode.csv,SubStyleSkillExplanation,1,HelixBlastEchoTriggerReload,"When Blast Echo is activated, or when it reaches its max stage, you gain 1 extra attack stock. The next time you hit with an attack, the stored extra attack is performed. This fills the Photon Blast gauge and reduces the Photon Blast cooldown."
ui_mainmode.csv,SubStyleSkillExplanation,1,AjaxFirstStrike,"A certain amount of the Photon Blast Gauge will be filled when a quest begins, when moving from a base to an Exploration or Combat Sector, or when moving to a sector in another region."
ui_mainmode.csv,SubStyleSkillExplanation,1,AjaxBlastEchoTriggerReload,"When Blast Echo is activated, or when it reaches its max stage, you gain 1 extra attack stock. The next time you hit with an attack, the stored extra attack is performed. This fills the Photon Blast gauge and reduces the Photon Blast cooldown."
ui_mainmode.csv,SubStyleSkillExplanation,1,KetosFirstStrike,"A certain amount of the Photon Blast Gauge will be filled when a quest begins, when moving from a base to an Exploration or Combat Sector, or when moving to a sector in another region."
ui_mainmode.csv,SubStyleSkillExplanation,1,KetosBlastEchoTriggerReload,"When Blast Echo is activated, or when it reaches its max stage, you gain 1 extra attack stock. The next time you hit with an attack, the stored extra attack is performed. This fills the Photon Blast gauge and reduces the Photon Blast cooldown."
ui_mainmode.csv,SubStyleSkillName,1,HelixFirstStrike,First Strike
ui_mainmode.csv,SubStyleSkillName,1,HelixBlastEchoTriggerReload,Blast Echo<br>Quick Trigger
ui_mainmode.csv,SubStyleSkillName,1,AjaxFirstStrike,First Strike
ui_mainmode.csv,SubStyleSkillName,1,AjaxBlastEchoTriggerReload,Blast Echo<br>Quick Trigger
ui_mainmode.csv,SubStyleSkillName,1,KetosFirstStrike,First Strike
ui_mainmode.csv,SubStyleSkillName,1,KetosBlastEchoTriggerReload,Blast Echo<br>Quick Trigger
ui_quest_counter_reb.csv,QuestInfo,1,EnemyAttribute,Recommended Element
ui_quest_counter_reb.csv,QuestInfo,1,EnemyAttribute_Element1,$(0)
ui_quest_counter_reb.csv,QuestInfo,1,EnemyAttribute_Element2,$(0) $(1)
ui_quest_counter_reb.csv,QuestInfo,1,DropItem_ListClose,Close List
ui_quest_counter_reb.csv,NpcCounter,1,NpcCounter_Category_18,Phantom Tower Assault
ui_ranking_reb.csv,Ranking,1,WeeklyRanking_Title_Standard_Noetika_Solo,The Altered Remnant of Wisdom Laughs:<br>Solo
ui_shop_reb.csv,Exchange_RecycleShop,1,Window_Titletelop_TakeOverExchangeGranillusion,Granillusion Weapon Enhancement (Augment Transfer)
ui_shop_reb.csv,Exchange_RecycleShop,1,Window_Titletelop_TakeOverExchangeKinz,Kinz Weapon Enhancement (Augment Transfer)
ui_shop_reb.csv,Exchange_RecycleShop,1,Window_Titletelop_TakeOverExchangeLG5,Levarenz Weapon Exchange
ui_tips_reb.csv,TipsDead,1,Dead_r05_non_cml4_crf_001,Alter Crawford uses several powerful Status Ailment attacks.
ui_tips_reb.csv,TipsDead,1,Dead_r05_non_cml4_crf_002,I am the REAL Crawford!
ui_tips_reb.csv,TipsDead,1,Dead_r05_stl_bhu_ba1_001,Alter Noetica's element changes during combat.<br>It can be downed with attacks of its weak point element.
ui_tips_reb.csv,TipsDead,1,Dead_r05_stl_bhu_ba1_002,The field generated after certain Alter Noetica attacks can cause elemental downs on contact even without Techniques.
ui_tips_reb.csv,TipsDead,1,Dead_r03_nat_mam_deh_001,Destroying a High Zo Marmoth's forehead will cause it to go Down.
ui_tips_reb.csv,TipsDead,1,Dead_r03_nat_mam_deh_002,Downing a High Zo Marmoth will expose its weak point.
ui_tips_reb.csv,TipsDead,1,Dead_r05_rem_ang_ba1_001,Destroying all of Ruine Anga's bits will cause it to go down.
ui_tips_reb.csv,TipsDead,1,Dead_r05_rem_ang_ba1_002,Ruine Anga changes form between the first and second half.
ui_tutorial_reb.csv,TitleName,1,tut_006725,Additional Quest Rewards


Archivos nuevos
ac_enemy_story_voice.csv
cl0421450101.csv
cl0421450102.csv
cl0421450103.csv
ed0611450101.csv
ed0611453101.csv
ed0614041701.csv
ed0614041702.csv
ed0614041703.csv
ed0614050167.csv
ed0614050168.csv
ed0614050169.csv
ed0614050170.csv
ew0624060401.csv
ew0624060402.csv
ew0624060411.csv
ew0624060412.csv
ls0061450101.csv
ls0061450111.csv
ls0061451121.csv
ls0061451122.csv
ls0061451123.csv
ls0061451124.csv
ls0061451131.csv
ls0061453132.csv
ls0061453141.csv
ls0061453142.csv
ls0061453143.csv
ls0066050115.csv
ls0066050116.csv
ls0066050117.csv
ls0066050118.csv
ls0066050119.csv
ls0066050120.csv
ls0066050121.csv
ls0066050122.csv
ls0066060103.csv
ls0066100103.csv
ls0066100104.csv
ls0066100105.csv
ls0066100106.csv
ls0066100107.csv
ls0066100108.csv
ls0066100111.csv
ls0066100112.csv
ls0066100113.csv
ls0066100119.csv
ls0066120101.csv
ms0010100900.csv
ms0010100910.csv
ms0010100920.csv
ms0010100930.csv
ms0010100940.csv
msc_041020.csv
msc_041190.csv
msc_041210.csv
msc_041360.csv
msc_041390.csv
msn_041010.csv
msn_041030.csv
msn_041040.csv
msn_041050.csv
msn_041060.csv
msn_041070.csv
msn_041080.csv
msn_041090.csv
msn_041100.csv
msn_041110.csv
msn_041120.csv
msn_041130.csv
msn_041140.csv
msn_041150.csv
msn_041160.csv
msn_041170.csv
msn_041180.csv
msn_041200.csv
msn_041220.csv
msn_041280.csv
qst_1011172000.csv
qst_1120380000.csv
qst_1120380010.csv
qst_1120380020.csv
qst_1120380030.csv
qst_1120380040.csv
qst_1120380050.csv
qst_1120380060.csv
qst_1120380070.csv
qst_1120380080.csv
qst_1120380090.csv
qst_1120380100.csv
qst_1120380110.csv
qst_1120380120.csv
qst_1120380130.csv
qst_1120380140.csv
qst_1120380150.csv
qst_1180390140.csv
qst_1180390150.csv
qst_1203100000.csv
qst_1203100010.csv
qst_1203100020.csv
qst_1203100030.csv
qst_1203100040.csv
qst_1203100050.csv
qst_1203100060.csv
qst_1203120000.csv
qst_1203120010.csv
qst_1203120020.csv
qst_1203120030.csv
qst_1203120040.csv
qst_1203120050.csv
qst_1203120055.csv
qst_1203120060.csv
qst_1203120070.csv
qst_1203120080.csv
qst_1341050000.csv
qst_1341050010.csv
qst_1341050020.csv
qst_1341050030.csv
qst_1341060000.csv
qst_1341070000.csv
qst_1341070010.csv
qst_1341090000.csv
qst_1341090010.csv
qst_1341090020.csv
qt1203105000.csv
qt1203120000.csv
qt1203130000.csv
quest_01011172.csv
quest_01120360.csv
quest_01120370.csv
quest_01120380.csv
quest_01120390.csv
quest_01120400.csv
quest_01203100.csv
quest_01203101.csv
quest_01203105.csv
quest_01203106.csv
quest_01203111.csv
quest_01203120.csv
quest_01203130.csv
quest_01341060.csv
quest_01341070.csv
quest_01341080.csv
quest_01341090.csv
quest_01341100.csv
quest_01341110.csv
ssn_019450_001.csv
ssn_019450_002.csv
ssn_019450_003.csv
ssn_019450_004.csv
ssn_019450_005.csv
ssq_019450_001.csv
trial_apc_7001040.csv
trial_apc_7002046.csv
trial_apc_7004027.csv
trial_apc_7010014.csv
trial_apc_7015012.csv
trial_apc_7016010.csv
trial_apc_7022017.csv
trial_apc_7026011.csv
trial_apc_7034011.csv
trial_boss_weak_evolution.csv
trial_boss_weak_interrupt.csv
trial_boss_weakcon_aelio.csv
trial_challenge_hub.csv
trial_enemy_ahl_v2.csv
trial_white_wanted_game.csv
tut_006725.csv
