file,section,group,id,text
ui_charamake_parts.csv,basewear,1,No500620,Ran Maneque [To]
ui_charamake_parts.csv,basewear,1,No500630,Liu Lin Maneque [To]
ui_charamake_parts.csv,basewear,1,No500640,Rossa Maneque [To]
ui_charamake_parts.csv,basewear,1,No500650,Oranje Maneque [To]
ui_charamake_parts.csv,basewear,1,No501010,Fairy Zundamon [Fu]
ui_charamake_parts.csv,basewear,1,No501050,Mors Finis Maneque [To]
ui_charamake_parts.csv,basewear,1,No501060,Salve Nata Maneque [To]
ui_charamake_parts.csv,basewear,1,No501070,Umbrelysia Maneque [To]
ui_charamake_parts.csv,bodypaint1,1,No101490,Divided Bodysuit T1/B
ui_charamake_parts.csv,bodypaint1,1,No101491,Divided Bodysuit T1
ui_charamake_parts.csv,bodypaint1,1,No101500,Asymmetric Net Bodysuit T1/B
ui_charamake_parts.csv,bodypaint1,1,No101501,Asymmetric Net Bodysuit T1
ui_charamake_parts.csv,bodypaint1,1,No101510,Lace Tube Top T1/B
ui_charamake_parts.csv,bodypaint1,1,No101511,Lace Tube Top T1
ui_charamake_parts.csv,bodypaint1,1,No101520,Thorn Neck Tattoo T1/B
ui_charamake_parts.csv,bodypaint1,1,No101521,Thorn Neck Tattoo T1
ui_charamake_parts.csv,bodypaint1,1,No101530,Tahli Oscuro Arm Covers
ui_charamake_parts.csv,bodypaint1,1,No101531,Tahli Oscuro Arm Covers/B
ui_charamake_parts.csv,bodypaint1,1,No202290,Divided Bodysuit T2/B
ui_charamake_parts.csv,bodypaint1,1,No202291,Divided Bodysuit T2
ui_charamake_parts.csv,bodypaint1,1,No202300,Asymmetric Net Bodysuit T2/B
ui_charamake_parts.csv,bodypaint1,1,No202301,Asymmetric Net Bodysuit T2
ui_charamake_parts.csv,bodypaint1,1,No202310,Lace Tube Top T2/B
ui_charamake_parts.csv,bodypaint1,1,No202311,Lace Tube Top T2
ui_charamake_parts.csv,bodypaint1,1,No202320,Thorn Neck Tattoo T2/B
ui_charamake_parts.csv,bodypaint1,1,No202321,Thorn Neck Tattoo T2
ui_charamake_parts.csv,bodypaint1,1,No202330,Salve Nata Tights/B
ui_charamake_parts.csv,bodypaint1,1,No202331,Salve Nata Tights
ui_charamake_parts.csv,bodypaint1,1,No202360,Umbrelysia Tights/B
ui_charamake_parts.csv,bodypaint1,1,No202361,Umbrelysia Tights
ui_charamake_parts.csv,bodypaint1,1,No503650,Asymmetric Arm Ring Tattoos/B
ui_charamake_parts.csv,bodypaint1,1,No503651,Asymmetric Arm Ring Tattoos
ui_charamake_parts.csv,bodypaint1,1,No503660,Vertical Logo Thigh-Highs/B
ui_charamake_parts.csv,bodypaint1,1,No503661,Vertical Logo Thigh-Highs
ui_charamake_parts.csv,bodypaint1,1,No503670,Papillien Gloves/B
ui_charamake_parts.csv,bodypaint1,1,No503671,Papillien Gloves
ui_charamake_parts.csv,bodypaint1,1,No503680,Papillien Tattoos/B
ui_charamake_parts.csv,bodypaint1,1,No503681,Papillien Tattoos
ui_charamake_parts.csv,bodypaint2,1,No03980,Fairy Zundamon Sticker
ui_charamake_parts.csv,bodypaint2,1,No03990,Zundamochi Sticker
ui_charamake_parts.csv,bodypaint2,1,No04000,Zundamon Sticker
ui_charamake_parts.csv,bodypaint2,1,No04060,Lacets Lapine Sticker
ui_charamake_parts.csv,bodypaint2,1,No04160,DeAlma Sticker/2
ui_charamake_parts.csv,bodypaint2,1,No04170,Asteriskos Sticker
ui_charamake_parts.csv,bodypaint2,1,No04180,Asteriskos Sticker/2
ui_charamake_parts.csv,bodypaint2,1,No04190,Asteriskos Sticker/3
ui_charamake_parts.csv,bodypaint2,1,No04280,Ombre Nebya Sticker
ui_charamake_parts.csv,costume,1,No103960,Ohga Happi T1 [Ou]
ui_charamake_parts.csv,costume,1,No104310,Ohga Happi T1/B [Ou]
ui_charamake_parts.csv,costume,1,No105080,Manica Tatuya T1-V3 [Ou]
ui_charamake_parts.csv,costume,1,No105090,Manica Tatuya T1-V4 [Ou]
ui_charamake_parts.csv,costume,1,No109830,ARKS Summer Party Shirt T1 [Ou]
ui_charamake_parts.csv,costume,1,No207530,Ohga Happi T2 [Ou]
ui_charamake_parts.csv,costume,1,No208310,Ohga Happi T2/B [Ou]
ui_charamake_parts.csv,costume,1,No209470,Manica Tatuya T2-V3 [Ou]
ui_charamake_parts.csv,costume,1,No209480,Manica Tatuya T2-V4 [Ou]
ui_charamake_parts.csv,costume,1,No218760,N-Divine Queen T2 [Ou]
ui_charamake_parts.csv,costume,1,No218761,N-Divine Queen T2/2 [Ou]
ui_charamake_parts.csv,costume,1,No219310,N-Divine Queen T2/B [Ou]
ui_charamake_parts.csv,costume,1,No219311,N-Divine Queen T2/B2 [Ou]
ui_charamake_parts.csv,costume,1,No219960,ARKS Summer Party Shirt T2 [Ou]
ui_charamake_parts.csv,eye,1,No105130,Zundamon's Eyes
ui_charamake_parts.csv,eye,1,No105210,Zahir Rak Eyes
ui_charamake_parts.csv,eye,1,No105220,Ombre Nebya Eyes
ui_charamake_parts.csv,eye,1,No105230,Transparent Eyes/E
ui_charamake_parts.csv,eye,1,No105240,Luminous CAST Eyes/B
ui_charamake_parts.csv,eye,1,No105250,Mors Finis Eyes
ui_charamake_parts.csv,eye,1,No105260,Salve Nata Eyes
ui_charamake_parts.csv,eye,1,No105270,Umbrelysia Eyes
ui_charamake_parts.csv,eye,1,No105280,Pastel Pupil Eyes
ui_charamake_parts.csv,eye,1,No105290,Dazed Eyes/D
ui_charamake_parts.csv,eye,1,No105320,Lahmina Nesso Eyes
ui_charamake_parts.csv,eye,1,No105330,Papillien Eyes
ui_charamake_parts.csv,eye,1,No105340,Alice Margatroid's Eyes
ui_charamake_parts.csv,eye,1,No105350,Youmu Konpaku's Eyes
ui_charamake_parts.csv,eye,1,No105360,Yuyuko Saigyouji's Eyes
ui_charamake_parts.csv,eye,1,No105370,Yukari Yakumo's Eyes
ui_charamake_parts.csv,eyebrows,1,No102470,Malphiza Eyebrows
ui_charamake_parts.csv,eyebrows,1,No102640,Zundamon's Eyebrows
ui_charamake_parts.csv,eyebrows,1,No102710,Neat Sketch Eyebrows/B
ui_charamake_parts.csv,eyebrows,1,No102720,Natural Long Eyebrows/B
ui_charamake_parts.csv,eyebrows,1,No102730,Thin Line Eyebrows/B
ui_charamake_parts.csv,eyebrows,1,No102740,Gentle Split Eyebrows
ui_charamake_parts.csv,eyebrows,1,No102750,Parallel Eyebrows/E
ui_charamake_parts.csv,eyebrows,1,No102760,Bushy Eyebrows/C
ui_charamake_parts.csv,eyebrows,1,No102770,Mors Finis Eyebrows
ui_charamake_parts.csv,eyebrows,1,No102780,Salve Nata Eyebrows
ui_charamake_parts.csv,eyebrows,1,No102790,Umbrelysia Eyebrows
ui_charamake_parts.csv,eyelashes,1,No102650,Malphiza Eyelashes
ui_charamake_parts.csv,eyelashes,1,No102830,Zundamon's Eyelashes
ui_charamake_parts.csv,eyelashes,1,No102900,Zahir Rak Eyelashes
ui_charamake_parts.csv,eyelashes,1,No102910,Highlight Animatica Eyelashes
ui_charamake_parts.csv,eyelashes,1,No102920,Spiky Perfect Lashes/J
ui_charamake_parts.csv,eyelashes,1,No102930,Mors Finis Eyelashes
ui_charamake_parts.csv,eyelashes,1,No102940,Salve Nata Eyelashes
ui_charamake_parts.csv,eyelashes,1,No102950,Umbrelysia Eyelashes
ui_charamake_parts.csv,eyelashes,1,No102960,Highlight Perfect Lashes/B
ui_charamake_parts.csv,eyelashes,1,No102970,Long Soft Eyelashes/D
ui_charamake_parts.csv,eyelashes,1,No102980,One-Spike Eyelashes/I
ui_charamake_parts.csv,eyelashes,1,No102990,Spiky Perfect Lashes/K
ui_charamake_parts.csv,eyelashes,1,No103000,Papillien Eyelashes
ui_charamake_parts.csv,eyelashes,1,No103010,Alice Margatroid's Eyelashes
ui_charamake_parts.csv,eyelashes,1,No103020,Youmu Konpaku's Eyelashes
ui_charamake_parts.csv,eyelashes,1,No103030,Yuyuko Saigyouji's Eyelashes
ui_charamake_parts.csv,eyelashes,1,No103040,Yukari Yakumo's Eyelashes
ui_charamake_parts.csv,facepaint2,1,No104040,Malphiza Makeup
ui_charamake_parts.csv,facepaint2,1,No104290,Vivid Glamorous Makeup/B
ui_charamake_parts.csv,facepaint2,1,No104291,Vivid Glamorous Makeup
ui_charamake_parts.csv,facepaint2,1,No104300,Glitter Line Eye Makeup/B
ui_charamake_parts.csv,facepaint2,1,No104301,Glitter Line Eye Makeup
ui_charamake_parts.csv,facepaint2,1,No104310,Light Freckle Makeup/B
ui_charamake_parts.csv,facepaint2,1,No104311,Light Freckle Makeup
ui_charamake_parts.csv,facepaint2,1,No104320,Tired Makeup/B
ui_charamake_parts.csv,facepaint2,1,No104321,Tired Makeup
ui_charamake_parts.csv,facepaint2,1,No104330,Glossy Highlight Makeup/B
ui_charamake_parts.csv,facepaint2,1,No104340,Metal Glam Rock Makeup/B
ui_charamake_parts.csv,facepaint2,1,No104341,Metal Glam Rock Makeup
ui_charamake_parts.csv,facepaint2,1,No104370,Salve Nata Makeup
ui_charamake_parts.csv,facepaint2,1,No104380,Umbrelysia Makeup/B
ui_charamake_parts.csv,facepaint2,1,No104381,Umbrelysia Makeup
ui_charamake_parts.csv,facepaint2,1,No104390,Yukari Yakumo's Makeup/B
ui_charamake_parts.csv,facepaint2,1,No104391,Yukari Yakumo's Makeup
ui_charamake_parts.csv,hair,1,No103581,Frilly Frische Hair/B
ui_charamake_parts.csv,hair,1,No106199,Malphiza Hair
ui_charamake_parts.csv,hair,1,No106650,N-Margareta Hair
ui_charamake_parts.csv,hair,1,No106720,Punk Gauch Hair/B
ui_charamake_parts.csv,hair,1,No106730,Lahmina Nesso Hair
ui_charamake_parts.csv,hair,1,No106740,Zahir Rak Hair
ui_charamake_parts.csv,hair,1,No106750,Wet Straight Long
ui_charamake_parts.csv,hair,1,No106760,Mors Finis Hair
ui_charamake_parts.csv,hair,1,No106770,Salve Nata Hair
ui_charamake_parts.csv,hair,1,No106780,Umbrelysia Hair
ui_charamake_parts.csv,hair,1,No106790,Lacets Lapine Hair
ui_charamake_parts.csv,hair,1,No106800,Relx Fit Hair
ui_charamake_parts.csv,hair,1,No106810,Calisthenics Hair/B
ui_charamake_parts.csv,hair,1,No106820,Dravestea Hair
ui_charamake_parts.csv,hair,1,No106830,Ombre Nebya Hair
ui_charamake_parts.csv,hair,1,No106840,Papillien Hair
ui_charamake_parts.csv,hair,1,No106850,Priella Hair/B
ui_charamake_parts.csv,hair,1,No106860,Zundamon's Hair
ui_charamake_parts.csv,hair,1,No106910,Alice Margatroid's Hair
ui_charamake_parts.csv,hair,1,No106920,Youmu Konpaku's Hair
ui_charamake_parts.csv,hair,1,No106930,Yuyuko Saigyouji's Hair
ui_charamake_parts.csv,hair,1,No106940,Yukari Yakumo's Hair
ui_charamake_parts.csv,innerwear,1,No109360,Scapula Tank Top T1 [In]
ui_charamake_parts.csv,innerwear,1,No109361,Scapula Tank Top T1/2 [In]
ui_charamake_parts.csv,innerwear,1,No218760,N-Divine Queen T2 [In]
ui_charamake_parts.csv,innerwear,1,No218761,N-Divine Queen T2/2 [In]
ui_charamake_parts.csv,innerwear,1,No218810,Rocansaille Inner T2 [In]
ui_charamake_parts.csv,innerwear,1,No218811,Rocansaille Inner T2/2 [In]
ui_charamake_parts.csv,innerwear,1,No218840,Charming Inner T2 [In]
ui_charamake_parts.csv,innerwear,1,No218841,Charming Inner T2/2 [In]
ui_charamake_parts.csv,innerwear,1,No218860,Papillien T2 [In]
ui_charamake_parts.csv,innerwear,1,No218861,Papillien T2/2 [In]
ui_charamake_parts.csv,voice,1,11_voice_201036,Zundamon
ui_charamake_parts.csv,voice,1,11_voice_201037,Zundamon B
ui_charamake_parts.csv,voice,1,11_voice_401036,Zundamon
ui_charamake_parts.csv,voice,1,11_voice_401037,Zundamon B
ui_charamake_parts.csv,dental,1,No100370,Demonica Mouth
ui_charamake_parts.csv,ears,1,No100460,Drooping Doggy Ears
ui_charamake_parts.csv,ears,1,No100461,Drooping Doggy Ears/B
ui_charamake_parts.csv,ears,1,No100510,Umbrelysia Ears
ui_charamake_parts.csv,horn,1,No100430,Bent Tip Horns
ui_charamake_parts.csv,horn,1,No100431,Bent Tip Horns/2
ui_charamake_parts.csv,horn,1,No100440,Umbrelysia Horns
ui_charamake_parts.csv,arkscardbg,1,381,Zundamon
ui_charamake_parts.csv,arkscardbg,1,382,Zundamon B
ui_charamake_parts.csv,arkscardbg,1,383,Fairy Zundamon
ui_charamake_parts.csv,arkscardbg,1,401,Alice Margatroid
ui_charamake_parts.csv,arkscardbg,1,402,Youmu Konpaku
ui_charamake_parts.csv,arkscardbg,1,403,Yuyuko Saigyouji
ui_charamake_parts.csv,arkscardbg,1,404,Yukari Yakumo
ui_charamake_parts.csv,arkscardbg,1,411,Lucia (Illustration)
ui_charamake_parts.csv,arkscardbg,1,421,Colorful Dots
ui_charamake_parts.csv,arkscardbg,1,453,Super Phantasy Festival Illustration C
ui_charamake_parts.csv,arkscardbg,1,454,NGS Visual
ui_charamake_parts.csv,arkscardbg,1,461,Creators Style B
ui_charamake_text_reb.csv,Common,1,ExpressionCopy_Menu01,Copy expression
ui_charamake_text_reb.csv,Common,1,ExpressionCopy_Menu02,Apply copied expression
ui_charamake_text_reb.csv,Common,1,ExpressionCopy_Notice01,Expression copied.
ui_charamake_text_reb.csv,Common,1,ExpressionCopy_Notice02,Copied expression applied.
ui_charamake_text_reb.csv,Common,1,ExpressionCopy_Notice03,Failed to apply expression.
ui_charamake_text_reb.csv,SkipCheck,1,ScenarioSelectText_1_9,Begin from Chapter 9
ui_charamake_text_reb.csv,SkipCheck,1,ScenarioSelectConfirmText_1_9,"Begin from <yellow>Chapter 9 of the Main Story<c>?<br><br>If you have already completed Chapter 8 of the Main Story with a different character, you can start the game from <yellow>Main Task ""Alter Realm Mission Report""<c>.<br><br><yellow>Note: With the exception of certain items, you will not receive rewards for any skipped tasks. After skipping, you will start at a higher level.<c>"
ui_title_text.csv,CharaSelectMenu,1,CharaSelectMenu_Decide_Classic_Locked,This option is currently unavailable.<br>It will become available after completing<br>the PSO2:NGS prologue.
